,Y,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,201.0,-0.13395676872636816,0.0008559200347242077,-0.135070691,-0.134701506,-0.13419746,-0.13318549,-0.131717455,-inf
1,0,188.0,-0.14883853717021275,0.00036541295628498703,-0.149292376,-0.149062363,-0.1489325725,-0.14872736549999999,-0.147189714,-inf
2,0,111.0,-0.1635919980900901,0.0010655108312663116,-0.165049593,-0.16431303349999998,-0.163880569,-0.162910103,-0.158981471,-inf
