,X,count,mean,std,min,25%,50%,75%,max,trueRelErr,Y,count,mean,std,min,25%,50%,75%,max,trueRelErr,Z,count,mean,std,min,25%,50%,75%,max,trueRelErr
0,0,212.0,2.2812121929103775,0.0006528880547513908,2.2797486,2.2807250422500003,2.2812495575,2.2816972735,2.282614118,inf,0,212.0,1.2377688393396227,0.00035919208143575846,1.236961777,1.23750754825,1.237778571,1.23804066,1.238521736,inf,3.0,212.0,3.151758496316037,0.0008975516727635074,3.149712346,3.1510810197500003,3.1518017225,3.1524206105,3.153701268,0.050586165438679075
1,0,223.0,2.668820055627803,0.0010529551534171515,2.665938487,2.668131294,2.668763819,2.66958664,2.67137327,inf,0,223.0,1.4538183091659191,0.0005656097404792976,1.452224495,1.4534598045,1.453789766,1.4542428004999999,1.455171614,inf,3.5,223.0,3.6956191356502237,0.0014534077590189142,3.691645239,3.6946662855,3.695551163,3.6966736545,3.699113782,0.05589118161434963
2,0,196.0,3.0339212751530606,0.0007673838662032002,3.031487873,3.03343608075,3.033839327,3.034462136,3.036088648,inf,0,196.0,1.6584791055816324,0.00041683655696409617,1.657160807,1.6582002775,1.658442248,1.658774118,1.659632243,inf,4.0,196.0,4.211624143729592,0.0010652178845605308,4.208235247,4.210927857,4.2115103415,4.2123939647499995,4.214613475,0.052906035932398066
3,1,204.0,4.014590281931373,0.0013564224429766796,4.01220171,4.01381579525,4.014437127000001,4.0150389330000005,4.02040251,3.0145902819313726,0,204.0,1.6009095792107841,0.0005570141380763035,1.599947702,1.60058763375,1.6008524695,1.6010907575000002,1.603342816,inf,4.0,204.0,4.14504350337255,0.0014413639400052659,4.142572042,4.144234486749999,4.1448941999999995,4.14551552825,4.15131222,0.03626087584313753
4,-1,121.0,1.9119188612809919,0.0014774892787647982,1.908464912,1.910691277,1.912043106,1.913185592,1.914601931,2.911918861280992,0,121.0,1.653679075768595,0.0012674499668583845,1.650664506,1.652664752,1.653797589,1.654760096,1.656005659,inf,4.0,121.0,4.115804038090909,0.0031846690357047185,4.108289119,4.113187665,4.116113871,4.11849346,4.121571815,0.028951009522727222
5,0,196.0,3.406729983729592,0.0009957459640662113,3.403996938,3.40630601025,3.4067618235,3.407443957,3.408793978,inf,0,196.0,1.8632773706938774,0.0005352876580071651,1.861765153,1.86304768,1.8632937625000001,1.8636590267500002,1.864399258,inf,4.5,196.0,4.728639867188776,0.001382148355916553,4.724829408,4.7280440605,4.7286912295,4.729638078500001,4.731503498,0.050808859375283594
6,0,190.0,3.774582721594737,0.0018524057791902933,3.76898209,3.77348060075,3.774522004,3.7756912005,3.780158154,inf,0,190.0,2.0690993917157896,0.001012692262639526,2.066047576,2.0684665515000003,2.069097594,2.06971676,2.072141372,inf,5.0,190.0,5.2490877486631575,0.0025731026169172884,5.241317677,5.24752465075,5.249055418499999,5.2506418535,5.25682587,0.04981754973263151
7,1,201.0,4.819085805522388,0.003228694598755451,4.812891179,4.816585835,4.818651402,4.820946548,4.826618506,3.8190858055223877,0,201.0,2.0397998291890547,0.0013526509307014841,2.037170272,2.038727665,2.039630053,2.040592024,2.042975654,inf,5.0,201.0,5.255132247099502,0.003515163266854026,5.248410249,5.252408138,5.254675594,5.257208186,5.263305101,0.05102644941990046
8,-1,214.0,2.726744322892524,0.000959434480100544,2.723760522,2.72609550075,2.7268120834999996,2.72738549925,2.728778052,3.726744322892524,0,214.0,2.1103786113831777,0.0007361775479436781,2.108131515,2.10989875875,2.1104280275,2.11085795225,2.111907412,inf,5.0,214.0,5.276144960359813,0.0018596569255793975,5.270392054,5.27490684075,5.276284156,5.27738081175,5.2800236,0.055228992071962676
9,0,217.0,4.178082505129033,0.002403340753155917,4.17402598,4.176587778,4.177556054,4.179393565,4.19494171,inf,0,217.0,2.2927191338387094,0.0013412478390004978,2.290474675,2.291897909,2.292426766,2.293428396,2.302284929,inf,5.5,217.0,5.8167139300322575,0.0033471091402494783,5.81094297,5.814644558,5.815933464,5.818541072,5.840023111,0.0575843509149559
