,X,count,mean,std,min,25%,50%,75%,max,trueRelErr,Y,count,mean,std,min,25%,50%,75%,max,trueRelErr,Z,count,mean,std,min,25%,50%,75%,max,trueRelErr
0,0,217.0,0.0013023464976958524,0.00024319152339754332,0.001227186,0.001227186,0.001227186,0.001227186,0.002085598,inf,0,217.0,-0.013859112548387098,0.0003876657801121018,-0.015107675,-0.013739301,-0.013739301,-0.013739301,-0.013739301,inf,3.0,217.0,2.8309884957004607,0.02934178742889278,2.821920156,2.821920156,2.821920156,2.821920156,2.925490141,0.05633716809984642
1,0,198.0,-0.001131775,0.0,-0.001131775,-0.001131775,-0.001131775,-0.001131775,-0.001131775,inf,0,198.0,-0.012327228999999999,1.7391207542000485e-18,-0.012327229,-0.012327229,-0.012327229,-0.012327229,-0.012327229,inf,3.5,198.0,3.0502355099999994,4.452149130752124e-16,3.05023551,3.05023551,3.05023551,3.05023551,3.05023551,0.12850414000000018
2,0,195.0,-0.005046193092307692,0.0007397627023075736,-0.005851449,-0.005851449,-0.004370082,-0.004370082,-0.004370082,inf,0,195.0,-0.01468100262051282,0.0011092862488280711,-0.015888497,-0.015888497,-0.013667163,-0.013667163,-0.013667163,inf,4.0,195.0,3.739615550194871,0.15951805063560096,3.593822956,3.593822956,3.593822956,3.913256168,3.913256168,0.06509611245128222
3,1,208.0,0.8465479645865384,0.02087274539361135,0.839945912,0.839945912,0.839945912,0.839945912,0.912221014,0.15345203541346164,0,208.0,-0.04031217290384615,0.0006989655266106451,-0.042511366,-0.04009109,-0.04009109,-0.04009109,-0.04009109,inf,4.0,208.0,3.436011622721153,0.08345572827199843,3.409614563,3.409614563,3.409614563,3.409614563,3.698592901,0.14099709431971175
4,-1,196.0,-0.8888400582397957,0.014759730309635876,-0.975266755,-0.892044425,-0.892044425,-0.874572694,-0.874572694,0.11115994176020427,0,196.0,0.012100998821428573,0.0004016167356326036,0.011872675,0.011872675,0.011872675,0.012533582,0.013973071,inf,4.0,196.0,3.476598325020408,0.0562048446729051,3.423715353,3.423715353,3.488100529,3.488100529,3.809788704,0.130850418744898
5,0,212.0,-0.011662074004716985,0.0021435503364714147,-0.016508546,-0.010608002,-0.010608002,-0.010608002,-0.010608002,inf,0,212.0,-0.012947264867924526,0.0021618320090324213,-0.018098516,-0.011990646,-0.011990646,-0.011990646,-0.011990646,inf,4.5,212.0,3.5794950585424536,0.38291502473212086,3.392190456,3.392190456,3.392190456,3.392190456,4.45757246,0.20455665365723252
6,0,193.0,-0.015475158999999999,1.739235118124062e-18,-0.015475159,-0.015475159,-0.015475159,-0.015475159,-0.015475159,inf,0,193.0,-0.017226979,0.0,-0.017226979,-0.017226979,-0.017226979,-0.017226979,-0.017226979,inf,5.0,193.0,4.910511970999999,8.904883804795196e-16,4.910511971,4.910511971,4.910511971,4.910511971,4.910511971,0.01789760580000017
7,1,195.0,0.9092469303538461,0.058538560896370904,0.824730277,0.824730277,0.949584424,0.949584424,0.949584424,0.09075306964615393,0,195.0,-0.04726037235384616,0.0036181874185410097,-0.049753577,-0.049753577,-0.049753577,-0.042036515,-0.042036515,inf,5.0,195.0,4.703917481553845,0.2998139697866793,4.271052837,4.271052837,4.910511971,4.910511971,4.910511971,0.059216503689230926
8,-1,200.0,-0.996799767,0.0,-0.996799767,-0.996799767,-0.996799767,-0.996799767,-0.996799767,0.0032002330000000523,0,200.0,0.009878518000000001,1.739076615759774e-18,0.009878518,0.009878518,0.009878518,0.009878518,0.009878518,inf,5.0,200.0,4.910511970999998,1.7808144545380086e-15,4.910511971,4.910511971,4.910511971,4.910511971,4.910511971,0.017897605800000348
9,0,205.0,-0.024224131473170738,0.0024430773741045933,-0.02627754,-0.02627754,-0.02627754,-0.021669514,-0.01611625,inf,0,205.0,-0.019555872263414632,0.003067657402559408,-0.022192318,-0.022192318,-0.022192318,-0.016050214,-0.013546403,inf,5.5,205.0,4.939061334790244,0.6154597779523611,3.345149517,4.258751869,5.465855122,5.465855122,5.465855122,0.10198884821995562
10,0,237.0,-0.024972202088607592,0.0018912972078206885,-0.0256745,-0.0256745,-0.0256745,-0.0256745,-0.017576111,inf,0,237.0,-0.02383083125316456,0.001784826860778336,-0.024495859,-0.024495859,-0.024495859,-0.024495859,-0.01905614,inf,6.0,237.0,5.833534614620251,0.5358765962576991,4.401122093,6.033205032,6.033205032,6.033205032,6.033205032,0.02774423089662485
11,1,188.0,0.9336303517606382,0.08236591754652728,0.729607761,0.967270374,0.967270374,0.967270374,0.967270374,0.06636964823936176,0,188.0,-0.052427478691489345,0.00505725178745596,-0.054491859,-0.054491859,-0.054491859,-0.054491859,-0.040031686,inf,6.0,188.0,5.827058650218085,0.511145389167658,4.560468197,6.035821438,6.035821438,6.035821438,6.035821438,0.02882355829698587
12,-1,190.0,-0.7034452501684212,0.09301749284962434,-0.754324794,-0.754324794,-0.754324794,-0.754324794,-0.532756507,0.2965547498315788,0,190.0,0.00500502032631579,0.0003441473423085848,0.002959545,0.005172766,0.005172766,0.005172766,0.005172766,inf,6.0,190.0,4.093576712157897,0.5434258412936794,3.096011877,4.390799999,4.390799999,4.390799999,4.390799999,0.31773721464035054
13,0,189.0,-0.035269547000000005,6.957323933456852e-18,-0.035269547,-0.035269547,-0.035269547,-0.035269547,-0.035269547,inf,0,189.0,-0.026718353999999993,6.957323933456852e-18,-0.026718354,-0.026718354,-0.026718354,-0.026718354,-0.026718354,inf,6.5,189.0,6.58059454,0.0,6.58059454,6.58059454,6.58059454,6.58059454,6.58059454,0.012399159999999982
14,0,109.0,-0.013435308972477066,0.003405738281064438,-0.018164374,-0.018164374,-0.011005095,-0.011005095,-0.011005095,inf,0,109.0,-0.013930713522935779,0.002496861172993699,-0.01739775,-0.01739775,-0.012149042,-0.012149042,-0.012149042,inf,7.0,109.0,3.5272789964770634,0.7639892578304375,2.982123375,2.982123375,2.982123375,4.588122368,4.588122368,0.49610300050327666
15,1,177.0,0.7124570466440677,0.13525284492511055,0.61107564,0.631669104,0.631669104,0.933435917,0.933435917,0.2875429533559323,0,177.0,-0.04249431706779661,0.007462768701714005,-0.054622892,-0.054622892,-0.038238496,-0.038238496,-0.034552865,inf,7.0,177.0,5.268402172118644,0.9945296588449566,4.521241665,4.674494743,4.674494743,6.89326334,6.89326334,0.24737111826876518
16,2,48.0,1.9546180960000001,2.243943487200856e-16,1.954618096,1.954618096,1.954618096,1.954618096,1.954618096,0.02269095199999993,0,48.0,-0.091057278,0.0,-0.091057278,-0.091057278,-0.091057278,-0.091057278,-0.091057278,inf,7.0,48.0,7.063083172,0.0,7.063083172,7.063083172,7.063083172,7.063083172,7.063083172,0.009011881714285686
17,-1,196.0,-0.6216121342244899,0.10766032429194267,-0.687833428,-0.687833428,-0.687833428,-0.447474658,-0.447474658,0.3783878657755101,0,196.0,0.0004894598265306123,0.0003399733894536084,0.000280344,0.000280344,0.000280344,0.001039357,0.001039357,inf,7.0,196.0,4.228437078418368,0.7350997221568596,3.039434433,3.039434433,4.680593014,4.680593014,4.680593014,0.3959375602259474
18,-2,12.0,-0.024545447166666668,0.0035363972370145,-0.026059642,-0.026059642,-0.026059642,-0.026059642,-0.016974473,0.9877272764166667,0,12.0,-0.01864384516666667,0.00326813973533849,-0.020043179,-0.020043179,-0.020043179,-0.020043179,-0.011647176,inf,7.0,12.0,4.337969541500001,0.6817591788524905,2.878410339,4.629881382,4.629881382,4.629881382,4.629881382,0.38029006549999994
