__time,/tf/camera_color_optical_frame/tag36h11:1/header/stamp,/tf/camera_color_optical_frame/tag36h11:1/rotation/w,/tf/camera_color_optical_frame/tag36h11:1/rotation/x,/tf/camera_color_optical_frame/tag36h11:1/rotation/y,/tf/camera_color_optical_frame/tag36h11:1/rotation/z,/tf/camera_color_optical_frame/tag36h11:1/translation/x,/tf/camera_color_optical_frame/tag36h11:1/translation/y,/tf/camera_color_optical_frame/tag36h11:1/translation/z
1688328936.678037,1688328936.631732702,-0.053330159,0.994872590,-0.013202146,0.084770302,-1.035992309,0.017086456,4.136301175
1688328936.713705,1688328936.664936304,-0.098452908,0.993090834,-0.008292216,0.062004890,-1.032445828,0.017205537,4.122030452
1688328936.746940,1688328936.698138475,-0.082347965,0.995365336,-0.010904934,0.046807033,-1.027730461,0.016976595,4.103115557
1688328936.777310,1688328936.731339455,-0.094365992,0.994382145,-0.008854486,0.045124716,-1.027273183,0.017102714,4.101599528
1688328936.813983,1688328936.764539003,-0.056580672,0.995553326,-0.013953164,0.073656698,-1.034525700,0.017024352,4.130511424
1688328936.845608,1688328936.797737360,-0.056282437,0.995718964,-0.013547735,0.071872156,-1.032752587,0.016976817,4.123884115
1688328936.880088,1688328936.830934286,-0.080527031,0.993236046,-0.010505584,0.082621813,-1.035922190,0.017107318,4.136510519
1688328936.911058,1688328936.864130020,-0.061246107,0.993508586,-0.012556494,0.094923496,-1.037806545,0.017133747,4.144408348
1688328936.946654,1688328936.897324562,-0.056359487,0.996081474,-0.013379861,0.066532820,-1.032275846,0.017133490,4.121743813
1688328936.979467,1688328936.930517912,-0.062417465,0.996126130,-0.012849790,0.060044738,-1.031833869,0.017084116,4.119185565
1688328937.010558,1688328936.963709354,-0.083446687,0.993935183,-0.010155396,0.070169277,-1.033693632,0.017208763,4.127411164
1688328937.044498,1688328936.996900082,-0.101667759,0.992913500,-0.007828935,0.059565376,-1.031295167,0.017211833,4.117687778
1688328937.078701,1688328937.030089378,-0.021989968,0.997079564,-0.017307889,0.071008317,-1.033785934,0.016973103,4.127588319
1688328937.111551,1688328937.063277245,-0.040112418,0.996763619,-0.015440460,0.067788577,-1.032436735,0.016953848,4.122089085
