,Z,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,3,202.0,2.891592158955445,0.032487721903014036,2.808547354,2.872279121,2.890545458,2.9102841385,2.973108106,-3.6135947014851677
1,4,223.0,4.2926131198744395,0.15846149815414914,3.777358104,4.202261507,4.310377733,4.4024322375,4.615937288,7.3153279968609874
2,5,191.0,4.248051512136125,0.07632849118823344,4.045360066,4.191516433,4.24014784,4.3079298015,4.435457427,-15.038969757277505
