__time,/tf/camera_color_optical_frame/tag36h11:1/header/stamp,/tf/camera_color_optical_frame/tag36h11:1/rotation/w,/tf/camera_color_optical_frame/tag36h11:1/rotation/x,/tf/camera_color_optical_frame/tag36h11:1/rotation/y,/tf/camera_color_optical_frame/tag36h11:1/rotation/z,/tf/camera_color_optical_frame/tag36h11:1/translation/x,/tf/camera_color_optical_frame/tag36h11:1/translation/y,/tf/camera_color_optical_frame/tag36h11:1/translation/z
1687808530.899907,1687808530.858134985,0.024292817,0.969385067,0.018871661,0.243627375,-0.576282113,0.077338443,3.578050921
1687808530.930607,1687808530.891726017,0.115289069,0.983594956,0.008704095,0.138737844,-0.605525972,0.081034438,3.758859215
1687808530.961708,1687808530.925318718,0.003308921,0.977071238,0.020829370,0.211863102,-0.588216414,0.078955291,3.651748833
1687808530.996242,1687808530.958912134,0.030898844,0.982474092,0.018133840,0.182919812,-0.597174863,0.080103837,3.707664240
1687808531.029245,1687808530.992506504,0.038566154,0.996625773,0.016217217,0.070634250,-0.610496479,0.082123455,3.788453241
1687808531.061847,1687808531.026102304,0.053447377,0.962256451,0.016719587,0.266351782,-0.566164855,0.075934201,3.515444622
1687808531.098380,1687808531.059699297,-0.039343253,0.990281680,0.022184137,0.131572336,-0.607225059,0.081557364,3.768664681
1687808531.132320,1687808531.093297005,0.031530401,0.985221811,0.016643379,0.167521038,-0.600313458,0.080541269,3.726097082
1687808531.161421,1687808531.126896143,0.012673218,0.978291184,0.020717791,0.205811994,-0.591690214,0.079295802,3.673079033
1687808531.195638,1687808531.160496473,0.016300849,0.985708434,0.017660802,0.166737655,-0.600376946,0.080449525,3.726667777
1687808531.230883,1687808531.194097996,0.000768322,0.988146831,0.019161008,0.152306948,-0.603937857,0.081076557,3.748599340
1687808531.263800,1687808531.227700472,-0.060464080,0.979774524,0.024845019,0.189166660,-0.594018453,0.079863889,3.687122908
1687808531.297111,1687808531.261303902,0.029653510,0.966820235,0.019437905,0.253007980,-0.573389636,0.076963196,3.560699482
1687808531.331253,1687808531.294908762,0.012927209,0.982946122,0.018201435,0.182538724,-0.597285368,0.080090297,3.707452437
1687808531.362713,1687808531.328514576,0.034425305,0.986934833,0.018005731,0.156396558,-0.603785003,0.080910243,3.748048251
1687808531.396097,1687808531.362121582,0.143840065,0.980245877,0.007298571,0.136011235,-0.607279190,0.081220808,3.769574675
1687808531.429880,1687808531.395729780,0.013944762,0.970667045,0.018156094,0.239335651,-0.577965138,0.077604057,3.588141295
1687808531.462103,1687808531.429338932,-0.020855264,0.973553398,0.023162102,0.226303205,-0.583615916,0.078391342,3.623394972
1687808531.498461,1687808531.462949276,-0.045377255,0.971691563,0.023563795,0.230606747,-0.581186919,0.078123839,3.608383688
1687808531.529799,1687808531.496560812,0.035450262,0.995062052,0.016386554,0.091266463,-0.610966246,0.081959332,3.790689958
1687808531.587538,1687808531.530173302,0.023161652,0.980778265,0.019200630,0.192801861,-0.594652611,0.079823281,3.691652805
1687808531.606308,1687808531.563787222,0.140980729,0.962541562,0.010167474,0.231431484,-0.581537732,0.077875026,3.610893843
1687808531.630527,1687808531.597401857,0.165416636,0.978454999,0.006996082,0.123930376,-0.608886149,0.081352476,3.778451538
1687808531.662598,1687808531.631017923,0.008954441,0.982841698,0.019342834,0.183216241,-0.596369200,0.079975004,3.701978754
1687808531.696303,1687808531.664634943,-0.045414287,0.982761515,0.023033581,0.177757080,-0.596639021,0.080122367,3.703348686
1687808531.730461,1687808531.698253155,0.033377342,0.988810720,0.017165701,0.144381994,-0.605166999,0.081108799,3.755554604
1687808531.764075,1687808531.731872559,0.041911759,0.985740592,0.016422023,0.162136389,-0.601623791,0.080558139,3.734458024
1687808531.799764,1687808531.765493155,0.110031474,0.977599540,0.010296331,0.179364795,-0.598704546,0.080149082,3.716490718
1687808531.830157,1687808531.799109221,0.155327940,0.976821259,0.008367745,0.147637465,-0.604997480,0.080854225,3.754862625
1687808531.893534,1687808531.832278728,0.024873009,0.990322089,0.016842802,0.135504684,-0.607233600,0.081414202,3.768495118
1687808531.911637,1687808531.865447044,0.079253137,0.979703057,0.014434681,0.183648514,-0.597262715,0.079996772,3.707971513
1687808531.930251,1687808531.898613453,-0.052536421,0.972062288,0.025419452,0.227300704,-0.582968812,0.078369060,3.619722728
1687808531.964507,1687808531.931778431,0.065103157,0.992772771,0.013524242,0.099973615,-0.610964817,0.081878717,3.791467192
1687808531.996396,1687808531.964941502,0.109493843,0.972524426,0.012101548,0.205288380,-0.591104851,0.079119814,3.669998963
1687808532.031389,1687808531.998103142,0.031326789,0.985822533,0.017759769,0.163869835,-0.601702221,0.080603360,3.735517861
1687808532.063341,1687808532.031263113,0.054632498,0.987856305,0.014744794,0.144761912,-0.605079253,0.081007919,3.755875954
1687808532.097448,1687808532.064421654,0.006092347,0.986552974,0.020199565,0.162065486,-0.601424950,0.080663992,3.733193478
1687808532.188319,1687808532.130733490,0.087966084,0.985569182,0.011397214,0.144306050,-0.605382560,0.080998015,3.756625251
1687808532.208827,1687808532.163887024,0.008367059,0.980590265,0.020538266,0.194811988,-0.593352313,0.079639078,3.683475740
1687808532.231586,1687808532.197038889,0.025469712,0.997094742,0.016524020,0.069865695,-0.609871010,0.081762976,3.784324248
1687808532.265039,1687808532.230188847,0.075356853,0.984150395,0.012946905,0.160135635,-0.602334326,0.080637330,3.738774472
1687808532.296990,1687808532.263337612,0.066962311,0.974250626,0.015748550,0.214806936,-0.588486112,0.078914411,3.653352806
1687808532.332389,1687808532.296484709,-0.042324363,0.978389915,0.023076849,0.201073436,-0.591163898,0.079444974,3.670492468
1687808532.363680,1687808532.329630136,0.079989309,0.986327753,0.012828013,0.143634137,-0.604457432,0.080935609,3.752439834
1687808532.396965,1687808532.362773657,0.028012998,0.992972205,0.016839525,0.113750782,-0.608943836,0.081671656,3.779355014
1687808532.429808,1687808532.395915985,-0.068036167,0.988481948,0.025004952,0.132951935,-0.606218418,0.081525360,3.761773083
1687808532.463980,1687808532.429056406,0.085282164,0.985680135,0.013992668,0.144944862,-0.605077340,0.081042563,3.756068332
1687808532.498625,1687808532.462195396,0.036858087,0.967878268,0.018229754,0.248077430,-0.574817315,0.077069163,3.568899715
1687808532.530532,1687808532.495332479,0.019192626,0.991231349,0.017461219,0.129555639,-0.607818989,0.081534870,3.771997121
1687808532.563289,1687808532.528468370,-0.003819452,0.994885342,0.018738020,0.099182068,-0.610668178,0.081980715,3.789325793
1687808532.597745,1687808532.561602354,-0.023897178,0.993175323,0.021543585,0.112081565,-0.609193949,0.081856239,3.780706707
