,X,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0.0,217.0,0.4929158465437789,0.005547898191630505,0.476264582,0.488929141,0.493172261,0.496995182,0.504949333,inf
1,0.5,209.0,-0.22292595025358852,0.0026953299761155224,-0.22907133,-0.224939792,-0.223053393,-0.221349102,-0.214231061,-144.5851900507177
2,-0.5,214.0,0.14888916643925232,0.0007384477976970468,0.14552602,0.14847663625000002,0.149020215,0.1494204635,0.150030756,-129.77783328785046
3,0.0,232.0,0.9044297381336207,0.019334301887512943,0.825959335,0.89061339625,0.9101309175000001,0.9202857695,0.928699537,inf
4,1.0,200.0,0.16502421737999998,0.002083456470011256,0.157327227,0.1638335075,0.16543022200000002,0.16662947425,0.167734013,-83.497578262
5,-1.0,222.0,-0.5985606129414415,0.01076164995876933,-0.610966246,-0.60690816125,-0.6014924184999999,-0.593236651,-0.566164855,-40.14393870585585
6,0.0,209.0,0.17667432372248804,0.005175958534127991,0.155388186,0.174211184,0.178615983,0.180449197,0.181712499,inf
7,1.5,212.0,1.1939603702028303,0.0376972350401653,1.081576959,1.17375977725,1.2059646435,1.22232681225,1.242419928,-20.402641986477978
8,-1.5,190.0,-0.8896576877263158,0.01804308819001716,-0.90706967,-0.902555838,-0.8961954624999999,-0.88205534275,-0.803292626,-40.68948748491228
