,Z,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,15,136.0,17.891498349242646,0.08600319901013652,17.624872567,17.85377729025,17.8924045225,17.934404076,18.35977576,19.27665566161764
1,16,80.0,19.338021306975,0.03930601919752829,19.237327908,19.3158575735,19.334859105,19.3606838935,19.455207845,20.86263316859376
2,17,204.0,20.381786323485294,0.1361012666309766,20.094475818,20.30596619325,20.3788939815,20.426181821,20.89412467,19.89286072638408
3,18,110.0,21.338678505236363,0.09800357136833765,21.245482735,21.302415621999998,21.3306728675,21.36020605275,22.271508657,18.548213917979794
