,X,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,184.0,0.004918618989130435,4.3841441753519055e-05,0.004810932,0.00488527425,0.004922571000000001,0.004945909,0.005030349,inf
1,0,183.0,-0.00696541456830601,0.00012585197608735765,-0.007128612,-0.0070358995,-0.007008373,-0.006959599,-0.006538037,-inf
2,0,213.0,-0.07158902518779342,0.008129788534428296,-0.076933039,-0.075565432,-0.074542563,-0.073171276,-0.031511711,-inf
3,1,176.0,1.0187892123636364,0.003276080282964799,1.00320069,1.01891292825,1.0197366085,1.020342927,1.021623681,1.8789212363636398
4,-1,232.0,-0.013330220068965518,8.584991208735437e-05,-0.013605761,-0.01337779125,-0.013319734,-0.01327248,-0.013128816,-98.66697799310344
5,0,186.0,-1.0574228642849461,0.0023008613454672537,-1.061902695,-1.05898249725,-1.0574975814999998,-1.0560405225,-1.050613862,-inf
6,0,185.0,-0.016591556135135136,0.00021233978914345536,-0.017095696,-0.016758284,-0.016591043,-0.016420501,-0.016138256,-inf
7,1,172.0,-0.023771505732558144,0.000281114524772375,-0.025017175,-0.02396232675,-0.023765446000000003,-0.023575752749999998,-0.022956798,-102.3771505732558
8,-1,174.0,-0.03097368185632184,0.0007207500192633768,-0.032873216,-0.0314496315,-0.031003554500000002,-0.03043759275,-0.029235642,-96.90263181436781
9,0,207.0,0.9757526409903382,0.008837978147570556,0.951726857,0.9705862165000001,0.975791935,0.9808306215,1.001092539,inf
10,0,186.0,-0.0482069387311828,0.0022476355808893358,-0.056216173,-0.0496504585,-0.04804771,-0.04686738925,-0.043029685,-inf
11,1,206.0,-1.0884383262135922,0.005307757595951095,-1.099622216,-1.0923036105000001,-1.088493611,-1.0850410355000002,-1.073687043,-208.8438326213592
12,-1,193.0,1.4616821354093266,0.07153734489093579,1.278670188,1.412012153,1.461930215,1.506920258,1.658283509,-246.16821354093267
13,0,194.0,-0.0546637170670103,0.0033337119661171113,-0.064750952,-0.05687769225,-0.054607735000000004,-0.0527469215,-0.045061705,-inf
14,0,198.0,-0.04079167211616162,0.0004724882148216416,-0.041906288,-0.0411558445,-0.0408584625,-0.04050545775,-0.039437883,-inf
15,1,215.0,-0.03184454717209302,0.00011205636707613713,-0.032040205,-0.0319235815,-0.031865276,-0.0317787075,-0.031425317,-103.18445471720929
16,2,239.0,-1.0554902953807532,0.01991794879178689,-1.087248988,-1.071313879,-1.056145222,-1.0425345364999998,-0.995036475,-152.77451476903767
17,-1,249.0,-0.9504089541405623,0.017748905675594617,-1.001869217,-0.962934359,-0.949067058,-0.937486995,-0.895777314,-4.959104585943774
18,-2,196.0,0.9915825430510204,0.003933501982641208,0.974150217,0.988799288,0.9917189694999999,0.9943789510000001,0.999584438,-149.57912715255102
19,0,198.0,-1.0975508103030305,0.04702063693744632,-1.154294347,-1.12776578775,-1.1096594505,-1.0829917315,-0.887569642,-inf
20,0,206.0,0.967816396553398,0.021875649649202644,0.898614872,0.95646287875,0.9706296025,0.9849792835,1.000369798,inf
21,1,172.0,1.9990418629360467,0.03944630206115955,1.854795517,1.9724169125,2.005332652,2.0367964887500003,2.046226779,99.90418629360467
22,2,182.0,-2.116011645274725,0.023455401772078707,-2.14067388,-2.1330012845,-2.1237505910000003,-2.1058462875000004,-2.027263917,-205.80058226373623
23,-1,192.0,-0.05674910447395833,0.0007022140542406855,-0.057430304,-0.057258861,-0.057025339,-0.056427988750000005,-0.052915732,-94.32508955260417
24,-2,193.0,-0.05401379366839378,9.357962602975415e-05,-0.05415113,-0.054074186,-0.054042732,-0.053983769,-0.05358155,-97.29931031658032
25,0,226.0,-2.0778736083938054,0.02941988640587997,-2.132157557,-2.0997862407500003,-2.0843078535,-2.06018481925,-1.975876997,-inf
26,0,201.0,0.9825308905223881,0.012859031098731672,0.933686761,0.975058096,0.985671062,0.992819795,0.997197202,inf
