,X,count,mean,std,min,25%,50%,75%,max,trueRelErr,Y,count,mean,std,min,25%,50%,75%,max,trueRelErr,Z,count,mean,std,min,25%,50%,75%,max,trueRelErr
14,0,193.0,-0.05401379366839378,9.357962602975415e-05,-0.05415113,-0.054074186,-0.054042732,-0.053983769,-0.05358155,inf,0,193.0,-0.02999713925906736,7.045110754611465e-05,-0.030223441,-0.030041647,-0.030000235,-0.029953029,-0.029774937,inf,7.0,193.0,7.364712251554404,0.009392356396053653,7.322117355,7.361475631,7.367984922,7.370720147,7.376274265,0.0521017502220577
15,1,206.0,0.967816396553398,0.021875649649202644,0.898614872,0.95646287875,0.9706296025,0.9849792835,1.000369798,0.03218360344660198,0,206.0,-0.05723572232524272,0.0014113566767308115,-0.059342371,-0.0584368575,-0.0573052765,-0.0564344945,-0.053082667,inf,7.0,206.0,7.207566901820388,0.16461847367464938,6.689138699,7.1213431172499995,7.226392174000001,7.33858678625,7.450154216,0.029652414545769723
16,2,172.0,1.9990418629360467,0.03944630206115955,1.854795517,1.9724169125,2.005332652,2.0367964887500003,2.046226779,0.00047906853197665633,0,172.0,-0.09036741018604652,0.0015767194391270924,-0.092301778,-0.09172873225,-0.09062943949999999,-0.0893893835,-0.084022261,inf,7.0,172.0,7.222260458976743,0.14286774948024714,6.700272825,7.12563573225,7.245032033,7.35899240925,7.393296382,0.03175149413953474
17,-1,249.0,-0.9504089541405623,0.017748905675594617,-1.001869217,-0.962934359,-0.949067058,-0.937486995,-0.895777314,0.04959104585943774,0,249.0,0.00019338902409638553,4.4772472799298604e-05,3.3985e-05,0.000164559,0.000195272,0.000221847,0.000299753,inf,7.0,249.0,6.374552957594378,0.11878074698314896,6.008917835,6.288295544,6.365704741,6.45832552,6.718855946,0.08934957748651749
18,-2,182.0,-2.116011645274725,0.023455401772078707,-2.14067388,-2.1330012845,-2.1237505910000003,-2.1058462875000004,-2.027263917,0.058005822637362536,0,182.0,0.03708088110989011,0.0004199502102978044,0.035544815,0.03690971725,0.037187009,0.0373802675,0.037724024,inf,7.0,182.0,7.284249445604396,0.08035759798046864,6.979487011,7.2496912487500005,7.3111856855,7.342182107999999,7.368753494,0.04060706365777086
19,0,192.0,-0.05674910447395833,0.0007022140542406855,-0.057430304,-0.057258861,-0.057025339,-0.056427988750000005,-0.052915732,inf,0,192.0,-0.029712712895833337,0.0003713579672916608,-0.03025754,-0.029948892249999998,-0.029786434,-0.029567308,-0.027195789,inf,7.5,192.0,7.815898569161459,0.09043104718053817,7.216443513,7.77866033575,7.8488025,7.8783206015000005,7.896725218,0.04211980922152788
20,0,186.0,-0.0482069387311828,0.0022476355808893358,-0.056216173,-0.0496504585,-0.04804771,-0.04686738925,-0.043029685,inf,0,186.0,-0.02435233915053764,0.0011126334698521336,-0.028281108,-0.02505655875,-0.0242553555,-0.023694571749999997,-0.021767789,inf,8.0,186.0,5.691535107639785,0.2580249868151212,5.099480146,5.533280404,5.675746725,5.850457813,6.608535343,0.28855811154502686
21,1,201.0,0.9825308905223881,0.012859031098731672,0.933686761,0.975058096,0.985671062,0.992819795,0.997197202,0.017469109477611933,0,201.0,-0.06581590066666666,0.0008961588215193012,-0.066987412,-0.066510327,-0.066025052,-0.065382473,-0.061931254,inf,8.0,201.0,8.470984395477611,0.11036204715405927,8.049531212,8.406545017,8.497935391,8.558901926,8.596702432,0.0588730494347014
22,2,193.0,1.4616821354093266,0.07153734489093579,1.278670188,1.412012153,1.461930215,1.506920258,1.658283509,0.2691589322953367,0,193.0,-0.07085463932642486,0.0034840623141381304,-0.080616716,-0.073084799,-0.070896814,-0.068474689,-0.062031532,inf,8.0,193.0,6.047048644160622,0.29621256245238875,5.289426389,5.841504847,6.048188131,6.234357234,6.861048918,0.24411891947992226
23,-1,198.0,-1.0975508103030305,0.04702063693744632,-1.154294347,-1.12776578775,-1.1096594505,-1.0829917315,-0.887569642,0.09755081030303048,0,198.0,-0.000999466888888889,0.000387175204265784,-0.002006777,-0.0012535850000000002,-0.0010844545,-0.000639219,3.0511e-05,inf,8.0,198.0,8.219449743661615,0.35023846335095565,6.654248362,8.110725528,8.309084527500001,8.44506179675,8.638046352,0.02743121795770187
24,-2,226.0,-2.0778736083938054,0.02941988640587997,-2.132157557,-2.0997862407500003,-2.0843078535,-2.06018481925,-1.975876997,0.03893680419690271,0,226.0,0.02710442440707965,0.00040453250323320975,0.025661224,0.02684087925,0.0271832085,0.027384292749999997,0.027994183,inf,8.0,226.0,8.107147738570797,0.11501062291067471,7.7086974,8.03820110675,8.132012259,8.192827177749999,8.319338159,0.013393467321349606
25,0,194.0,-0.0546637170670103,0.0033337119661171113,-0.064750952,-0.05687769225,-0.054607735000000004,-0.0527469215,-0.045061705,inf,0,194.0,-0.02924427454123711,0.0018162430212881186,-0.033963128,-0.0305007665,-0.029247248000000003,-0.02822719525,-0.023907019,inf,8.5,194.0,6.743710432567011,0.41237960839504256,5.541383755,6.508639748,6.746892503,7.029567568,7.890699893,0.2066223020509399
26,0,213.0,-0.07158902518779342,0.008129788534428296,-0.076933039,-0.075565432,-0.074542563,-0.073171276,-0.031511711,inf,0,213.0,-0.036222705929577464,0.004472720313106638,-0.039364198,-0.038406366,-0.03792534,-0.036988414,-0.015241173,inf,9.0,213.0,9.019951632938966,1.0123340623822434,4.014026663,9.214667728,9.388014165,9.503831551,9.645462528,0.0022168481043295506
