__time,/tf/camera_color_optical_frame/tag36h11:1/header/stamp,/tf/camera_color_optical_frame/tag36h11:1/rotation/w,/tf/camera_color_optical_frame/tag36h11:1/rotation/x,/tf/camera_color_optical_frame/tag36h11:1/rotation/y,/tf/camera_color_optical_frame/tag36h11:1/rotation/z,/tf/camera_color_optical_frame/tag36h11:1/translation/x,/tf/camera_color_optical_frame/tag36h11:1/translation/y,/tf/camera_color_optical_frame/tag36h11:1/translation/z
1688331755.003630,1688331754.942696333,-0.021367753,0.999147689,-0.019082372,-0.029718305,0.021751005,-0.029235081,6.238938103
1688331755.038756,1688331754.976446152,-0.001899832,0.999310147,-0.018868625,-0.031931096,0.021742354,-0.029363930,6.241867271
1688331755.070553,1688331755.010197639,-0.017030825,0.999301272,-0.019284956,-0.027111072,0.021805636,-0.029188387,6.240124466
1688331755.141418,1688331755.077707767,-0.009873231,0.999445817,-0.018921966,-0.025544803,0.021790096,-0.029254771,6.242675363
1688331755.169147,1688331755.111465931,-0.011089651,0.999392979,-0.019195914,-0.026873965,0.021764269,-0.029231254,6.245529936
1688331755.204162,1688331755.145226002,0.012493566,-0.999168739,0.019036760,0.033813361,0.021728093,-0.029245476,6.238399846
1688331755.236797,1688331755.178988695,-0.009296908,0.999391815,-0.019287585,-0.027523744,0.021802050,-0.029299300,6.243135781
1688331755.269236,1688331755.212753057,-0.023540857,0.999047447,-0.018741219,-0.031603680,0.021657550,-0.029130256,6.237391346
1688331755.302268,1688331755.246510029,0.000569862,-0.999549186,0.019546489,0.022782342,0.021794148,-0.029394879,6.243887855
1688331755.336847,1688331755.279792547,-0.001248017,0.999498168,-0.019083455,-0.025252260,0.021898031,-0.029300235,6.244307026
1688331755.368853,1688331755.313074350,-0.006299259,0.999348196,-0.019160868,-0.029939347,0.021761613,-0.029405772,6.241198280
1688331755.404532,1688331755.346355677,-0.005541477,0.999328495,-0.018781815,-0.030969265,0.021762903,-0.029330673,6.244308700
1688331755.436342,1688331755.379636526,0.014106997,-0.999143508,0.018769822,0.034072533,0.021804237,-0.029308479,6.237071615
1688331755.469458,1688331755.412916183,-0.008199950,0.999411053,-0.018890285,-0.027449309,0.021774454,-0.029166785,6.243364091
1688331755.776837,1688331755.446195602,-0.008507791,0.999412796,-0.019017868,-0.027202956,0.021748531,-0.029330992,6.243699941
1688331755.776906,1688331755.479474306,-0.003353602,0.999381175,-0.019069394,-0.029366298,0.021812961,-0.029374894,6.241180023
1688331755.776915,1688331755.512752295,-0.023871741,0.998993911,-0.018936916,-0.032904388,0.021678703,-0.029123946,6.237365241
1688331755.776934,1688331755.546029568,-0.004419967,0.999340168,-0.019088495,-0.030583038,0.021827560,-0.029373673,6.242463860
1688331755.776941,1688331755.579306126,-0.015789510,0.999310653,-0.018919894,-0.027765934,0.021770079,-0.029220098,6.241961000
1688331755.776947,1688331755.612582207,-0.019039513,0.999050863,-0.019002277,-0.034260534,0.021734639,-0.029149763,6.239043362
1688331755.776954,1688331755.645857573,-0.012840446,0.999384713,-0.019033333,-0.026515105,0.021811946,-0.029126820,6.242123659
1688331755.776961,1688331755.679132223,-0.005555362,0.999358330,-0.018871858,-0.029931914,0.021791029,-0.029301399,6.240510992
1688331755.776968,1688331755.712406158,-0.012709430,0.999030827,-0.019058952,-0.037585009,0.021675194,-0.029305702,6.238340707
1688331755.802085,1688331755.745679617,-0.021968131,0.999120566,-0.018938834,-0.030278984,0.021713121,-0.029142516,6.238514318
1688331755.837506,1688331755.778952360,-0.027167495,0.998891721,-0.018800695,-0.033522991,0.021730391,-0.029071338,6.235764232
1688331755.868575,1688331755.812224388,-0.007272158,0.999150104,-0.018925096,-0.035889090,0.021719476,-0.029210290,6.241355487
1688331755.902687,1688331755.845495939,-0.008298705,0.999419641,-0.019212491,-0.026877380,0.021735256,-0.029231742,6.241730935
1688331755.936616,1688331755.878766537,-0.004544126,0.999470620,-0.019225271,-0.025849959,0.021802518,-0.029347148,6.242578586
1688331755.969094,1688331755.912036657,-0.011428423,0.999381348,-0.018774795,-0.027455788,0.021754345,-0.029222554,6.239801621
1688331756.003692,1688331755.945306063,-0.016249800,0.999237067,-0.018931660,-0.030046954,0.021735641,-0.029212591,6.241224106
1688331756.036898,1688331755.978574991,-0.011465054,0.999356298,-0.019221173,-0.028037278,0.021836626,-0.029306307,6.241053396
1688331756.069156,1688331756.011842966,-0.014173640,0.999308378,-0.018859368,-0.028743649,0.021715996,-0.029250040,6.240765373
1688331756.103803,1688331756.045110464,-0.007880528,0.999420221,-0.019083200,-0.027073051,0.021820952,-0.029344879,6.242685315
1688331756.135647,1688331756.078377247,0.024570217,-0.999099901,0.018842159,0.028994226,0.021750713,-0.029077336,6.238418435
1688331756.170318,1688331756.111643314,0.019782274,-0.999116757,0.018766698,0.031971528,0.021694983,-0.029137526,6.237889801
1688331756.204067,1688331756.144908667,-0.021277380,0.999063043,-0.018758681,-0.032686721,0.021747172,-0.029106675,6.238400893
1688331756.236085,1688331756.178173542,-0.013478233,0.999152068,-0.019017373,-0.033938501,0.021756954,-0.029235198,6.237835767
1688331756.271376,1688331756.211437702,0.024555139,-0.999005119,0.019405450,0.031768615,0.021707251,-0.029119345,6.238555867
1688331756.305057,1688331756.244703531,-0.017151317,0.999057478,-0.018670049,-0.035233750,0.021657274,-0.029239988,6.238886879
1688331756.336585,1688331756.278198719,-0.012306316,0.999304738,-0.018749842,-0.029783201,0.021653246,-0.029241016,6.239244012
1688331756.368874,1688331756.311696291,-0.014341770,0.999171096,-0.018930695,-0.033061497,0.021586780,-0.029254516,6.238980967
1688331756.403191,1688331756.345195770,-0.017934718,0.999188552,-0.018874184,-0.030730248,0.021670431,-0.029237406,6.238161770
1688331756.434593,1688331756.378697395,-0.014075151,0.999247043,-0.018778845,-0.030896484,0.021688638,-0.029304752,6.238104647
1688331756.468470,1688331756.412201166,-0.012119854,0.999401101,-0.019415744,-0.025953384,0.021820603,-0.029212442,6.243211965
1688331756.504467,1688331756.445707321,-0.013545945,0.999333362,-0.018768845,-0.028232420,0.021828952,-0.029242858,6.240402912
1688331756.537136,1688331756.479215384,0.017088420,-0.999388031,0.019168123,0.023751461,0.021814493,-0.029180726,6.242703061
1688331756.570713,1688331756.512725592,-0.017188695,0.999266391,-0.018754553,-0.028626834,0.021776992,-0.029206176,6.239324830
1688331756.605382,1688331756.546237707,-0.023821140,0.998908106,-0.019113791,-0.035352693,0.021603423,-0.029144093,6.237613786
1688331756.637118,1688331756.579752445,0.015610896,-0.999318314,0.019373708,0.027273937,0.021769292,-0.029174112,6.242163885
1688331756.669425,1688331756.613269091,-0.018111357,0.999094791,-0.018968984,-0.033492606,0.021722228,-0.029228128,6.239862555
1688331756.704752,1688331756.646787882,0.021166771,-0.999183755,0.019348765,0.028450251,0.021722901,-0.029202437,6.242457940
1688331756.737575,1688331756.680308819,-0.018198285,0.999216570,-0.018914260,-0.029619577,0.021706859,-0.029138669,6.239638934
1688331756.769781,1688331756.713831902,-0.019238055,0.999052621,-0.018804446,-0.034207450,0.021703868,-0.029188850,6.237257870
