,X,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,193.0,2.3743781641347153,0.0028965732023869223,2.368133277,2.372947007,2.373815068,2.374652251,2.380761453,inf
1,0,197.0,2.745031086416244,0.00221480407181144,2.73971341,2.743212816,2.745049022,2.746921633,2.749576208,inf
2,0,219.0,4.108210083890411,0.0027801577805722623,4.099313651,4.1065174859999996,4.108409633,4.1101350025,4.114019887,inf
3,1,219.0,2.0586524026347033,0.0011158887796433887,2.055211419,2.0580033369999997,2.058725676,2.0593324895,2.062062769,105.86524026347033
4,-1,186.0,3.1478065381451605,0.0008608654692120182,3.145657788,3.147166983,3.1477904025,3.14840578975,3.150399379,-414.78065381451603
5,0,195.0,3.536656394687179,0.0009901736899401515,3.534273688,3.535920976,3.536578299,3.5374119229999996,3.538940305,inf
6,0,209.0,4.901529771325358,0.002466754214522323,4.895492644,4.899993327,4.901341053,4.902893804,4.919497875,inf
7,1,203.0,3.9075366187586207,0.002288818039029711,3.901440179,3.906231828,3.907634171,3.9090685425,3.913397032,290.75366187586206
8,-1,194.0,2.847329056768041,0.0025339003733458837,2.839542077,2.846571995,2.848032511,2.8490795104999997,2.851823013,-384.73290567680414
9,0,228.0,4.318726329653509,0.005007180238190599,4.304653494,4.31534074,4.318438383,4.3219249465,4.334713714,inf
10,0,210.0,5.683144540876191,0.005924245735321631,5.67059387,5.6787777935,5.682730703,5.6869153405,5.699301076,inf
11,1,209.0,3.630788026942583,0.008277058447672932,3.607571209,3.626448091,3.631022949,3.636933345,3.647514145,263.07880269425834
12,-1,198.0,4.697974070868686,0.008873501427457854,4.682734375,4.690569964,4.695081708,4.70729585025,4.71478204,-569.7974070868686
13,0,206.0,5.074246532781554,0.0036065534004590567,5.066307291,5.0715938202499995,5.073956652,5.0763741,5.084318619,inf
14,0,207.0,7.450678200753623,0.0074995872400527045,7.409890811,7.448046111,7.4515061,7.4550740605,7.468012376,inf
15,1,241.0,3.332738754414938,0.004257573678287988,3.319059128,3.330774833,3.333607148,3.335433308,3.341762656,233.2738754414938
16,2,201.0,5.436962036587064,0.00635932537582801,5.428085732,5.432876307,5.435033596,5.437796884,5.453689219,171.84810182935323
17,-1,193.0,6.496760457253887,0.005001462708748136,6.481698798,6.493691436,6.496794711,6.499505552,6.510998112,-749.6760457253887
18,-2,178.0,4.398670215539325,0.00519039392958342,4.388857933,4.39503532775,4.39765961,4.400913328000001,4.413826952,-319.9335107769663
19,0,209.0,5.8617838359665075,0.015618679287513438,5.832439461,5.848373904,5.861926555,5.874306495,5.905131135,inf
20,0,209.0,8.17379699992823,0.021047010753469084,8.133055826,8.157297517,8.167061975,8.195843372,8.214407362,inf
21,1,223.0,4.030372762672646,0.004847771146216425,4.016205425,4.027191428,4.030386184,4.0340222390000005,4.043097727,303.0372762672646
22,2,194.0,7.269634150969072,0.00867009019379132,7.232106615,7.26637043975,7.269977258,7.27521253075,7.298786226,263.4817075484536
23,-1,132.0,4.897253459977273,0.05900279682964311,4.872053064,4.88597097725,4.890539878,4.89419539125,5.431709617,-589.7253459977273
24,-2,227.0,6.261895749687224,0.014926699101983503,6.218253778,6.2513093845,6.262151597,6.272716541,6.295003741,-413.0947874843612
25,0,210.0,6.708892052295239,0.004395377224096854,6.695705378,6.70591165175,6.7090537975,6.712131728,6.720715025,inf
26,0,142.0,5.903497937809859,0.018142019306200716,5.76875912,5.901521865,5.9057905415,5.90960301275,5.926267808,inf
27,1,145.0,9.083131914434484,0.014206329557801304,9.007245898,9.075893367,9.083741642,9.092494,9.113569322,808.3131914434483
28,2,214.0,4.886936370504672,0.007361421941164064,4.857410258,4.88357012325,4.8874602935,4.891584718,4.906200031,144.3468185252336
29,-1,213.0,8.114390610680752,0.008033633469614778,8.092518104,8.10893356,8.114599893,8.119863406,8.135717646,-911.4390610680753
30,-2,174.0,7.0856919217356324,0.017257737104799196,7.057209631,7.07241222675,7.080432868,7.1010621875,7.130573817,-454.2845960867816
