,Z,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,5.0,196.0,3.4099942106836743,0.30564400326219776,3.319103718,3.319103718,3.319103718,3.319103718,4.443480968,-31.800115786326515
1,5.5,183.0,4.0395298029726785,0.397082071504365,3.414588451,4.085454464,4.085454464,4.085454464,4.997329712,-26.554003582314937
2,6.0,189.0,4.425437374587302,0.35883732109123795,4.288944721,4.288944721,4.288944721,4.288944721,5.363824368,-26.242710423544963
3,7.5,93.0,4.585373402000002,1.785984860269271e-15,4.585373402,4.585373402,4.585373402,4.585373402,4.585373402,-38.86168797333331
