__time,/tf/camera_color_optical_frame/tag36h11:1/header/stamp,/tf/camera_color_optical_frame/tag36h11:1/rotation/w,/tf/camera_color_optical_frame/tag36h11:1/rotation/x,/tf/camera_color_optical_frame/tag36h11:1/rotation/y,/tf/camera_color_optical_frame/tag36h11:1/rotation/z,/tf/camera_color_optical_frame/tag36h11:1/translation/x,/tf/camera_color_optical_frame/tag36h11:1/translation/y,/tf/camera_color_optical_frame/tag36h11:1/translation/z
1688319331.690633,1688319331.625065565,-0.175124757,0.933848554,-0.044077578,0.289652549,1.378526146,-0.066874478,5.702479728
1688319331.763521,1688319331.692260981,-0.233182361,0.923941516,-0.051580743,0.267067675,1.438047909,-0.069674666,5.949197390
1688319331.790301,1688319331.725862265,-0.216883301,0.920617271,-0.050454631,0.291812857,1.360284670,-0.065922520,5.627458759
1688319331.823537,1688319331.759460211,-0.253346350,0.909290338,-0.055192080,0.287374342,1.366090827,-0.066083112,5.651260644
1688319331.853278,1688319331.792819738,-0.171706006,0.956157846,-0.042177541,0.216963862,1.597642714,-0.077493303,6.609969635
1688319331.889799,1688319331.826179504,-0.234138079,0.943064673,-0.050398478,0.202056181,1.628953610,-0.078935355,6.739372110
1688319331.923962,1688319331.859539032,-0.202657316,0.934441524,-0.047940285,0.264439775,1.453772722,-0.070425050,6.014214581
1688319331.957417,1688319331.892898798,-0.209069814,0.942983044,-0.047631272,0.229886132,1.555501290,-0.075431340,6.435480651
1688319331.991619,1688319331.926258326,-0.202302678,0.949587982,-0.046136016,0.212649468,1.603362391,-0.077776830,6.633662802
1688319332.022665,1688319331.959618092,-0.278850748,0.914329422,-0.056884305,0.245720432,1.494388839,-0.072610679,6.182618010
1688319332.057333,1688319331.992977858,-0.159180360,0.950006687,-0.041411948,0.250104977,1.503007083,-0.072961193,6.218089885
1688319332.087867,1688319332.026337385,-0.162235611,0.940702291,-0.041884105,0.278739593,1.414987856,-0.068683592,5.853718115
1688319332.122913,1688319332.059697151,-0.206513220,0.935345163,-0.047668434,0.258344385,1.471337453,-0.071331353,6.086989295
1688319332.154870,1688319332.093056917,-0.221064071,0.931167172,-0.049553817,0.257712571,1.469835460,-0.071231286,6.080598023
1688319332.190483,1688319332.126416683,-0.214766168,0.933123813,-0.049196594,0.257206972,1.472778002,-0.071411753,6.093062859
1688319332.223038,1688319332.159776449,-0.132580874,0.937644574,-0.039129883,0.306802513,1.328070612,-0.064521905,5.493847324
1688319332.255223,1688319332.193136215,-0.256746999,0.914145740,-0.054787179,0.270280212,1.421280013,-0.068807005,5.879721997
1688319332.288984,1688319332.226495981,-0.240856765,0.922314474,-0.052523148,0.264419445,1.445259305,-0.070003286,5.979084575
1688319332.321683,1688319332.259855747,-0.257905453,0.907290886,-0.056233617,0.287571907,1.363725369,-0.065973261,5.641327330
1688319332.354939,1688319332.293215513,-0.238010552,0.934128115,-0.051719618,0.229840761,1.551048613,-0.075163987,6.417141803
1688319332.431462,1688319332.359935284,-0.198230759,0.933195614,-0.047082379,0.272472797,1.429295255,-0.069287891,5.912925566
1688319332.456407,1688319332.393295050,-0.221150751,0.919286607,-0.051475707,0.291440139,1.362750742,-0.066014435,5.637433082
1688319332.490608,1688319332.426655054,-0.189733581,0.943210394,-0.045184848,0.248005130,1.504289763,-0.072915864,6.223336721
1688319332.520970,1688319332.460014820,-0.143116839,0.962099150,-0.038657947,0.217060448,1.596685411,-0.077534313,6.606460099
1688319332.554270,1688319332.493374825,-0.225407993,0.937229257,-0.049139327,0.233537611,1.541152698,-0.074676211,6.376147785
