,Z,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,4,199.0,3.8905567112964827,0.08608268081924421,3.562162399,3.913256168,3.913256168,3.913256168,3.913256168,-2.736082217587932
1,4,211.0,3.9111163620000005,4.451453093434953e-16,3.911116362,3.911116362,3.911116362,3.911116362,3.911116362,-2.2220909499999886
2,4,213.0,3.3694905733755873,0.027999848103899473,3.365626097,3.365626097,3.365626097,3.365626097,3.571409464,-15.762735665610316
3,5,217.0,4.608966207041474,0.4021974806180193,3.400444746,4.092354298,4.910511971,4.910511971,4.910511971,-7.820675859170515
4,5,194.0,4.429438001175257,0.2740436568698616,4.272711754,4.272711754,4.272711754,4.272711754,4.906147003,-11.411239976494851
5,5,211.0,3.9293759918151663,0.16562011838880222,3.903634548,3.903634548,3.903634548,3.903634548,4.989923477,-21.412480163696674
6,6,209.0,3.802653549023923,0.5866959624075507,3.243951559,3.278421879,3.278421879,4.415009022,6.033205032,-36.62244084960128
7,6,215.0,5.137493200320931,0.789013447208489,4.138261795,4.138261795,4.62592268,5.911510468,5.911510468,-14.37511332798449
8,6,168.0,6.033205031999999,8.908336675363965e-16,6.033205032,6.033205032,6.033205032,6.033205032,6.033205032,0.55341719999998
