,Y,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,248.0,1.7972329487419354,0.0014270393959315245,1.793520414,1.7961068657500001,1.797310525,1.7981519355,1.801357971,inf
1,0,180.0,1.7673290386888887,0.0021608397266178244,1.762610336,1.7654625099999999,1.7675713185,1.76912635725,1.771560557,inf
2,0,184.0,1.750503930826087,0.00138543384294539,1.745635884,1.74956705125,1.7506068685,1.7514159615,1.75383523,inf
3,0,189.0,2.261278597148148,0.0030670304655718524,2.252942024,2.259441235,2.261136939,2.263265713,2.269796081,inf
4,0,186.0,2.2323494372903223,0.003086992280263604,2.22385507,2.23015579625,2.233055168,2.23464105775,2.238529898,inf
5,0,205.0,2.217759817317073,0.0037170966216936684,2.209086778,2.215039746,2.216998848,2.220263378,2.228473167,inf
6,0,197.0,2.7316208912538076,0.004720914016745231,2.718679717,2.728244527,2.731443009,2.734699594,2.748685851,inf
7,0,202.0,2.698031801970297,0.005229948595519927,2.685575623,2.69471360975,2.698567368,2.701975317,2.7118139,inf
8,0,227.0,2.6912913687136566,0.009914608377298535,2.673049561,2.685300592,2.690507732,2.6964850645,2.788259191,inf
