,X,count,mean,std,min,25%,50%,75%,max,trueRelErr,Y,count,mean,std,min,25%,50%,75%,max,trueRelErr,Z,count,mean,std,min,25%,50%,75%,max,trueRelErr
0,0,198.0,0.08681332175757574,0.00032484544855747863,0.084200956,0.086853512,0.086853512,0.086853512,0.086853512,inf,0,198.0,0.11615240743939394,0.00039810956263170284,0.112950861,0.116201662,0.116201662,0.116201662,0.116201662,inf,3.0,198.0,2.8969302324696957,0.007609861091529773,2.835732698,2.897871733,2.897871733,2.897871733,2.897871733,0.03435658917676809
1,0,195.0,0.08062774699999999,1.3913509328445417e-17,0.080627747,0.080627747,0.080627747,0.080627747,0.080627747,inf,0,195.0,0.12388999800000003,2.7827018656890835e-17,0.123889998,0.123889998,0.123889998,0.123889998,0.123889998,inf,3.5,195.0,3.0890996460000006,4.452322985102534e-16,3.089099646,3.089099646,3.089099646,3.089099646,3.089099646,0.11740010114285696
2,0,186.0,0.09575281999999997,2.783048958620066e-17,0.09575282,0.09575282,0.09575282,0.09575282,0.09575282,inf,0,186.0,0.15919366500000004,2.783048958620066e-17,0.159193665,0.159193665,0.159193665,0.159193665,0.159193665,inf,4.0,186.0,3.9161112310000004,4.452878333792106e-16,3.916111231,3.916111231,3.916111231,3.916111231,3.916111231,0.02097219224999991
3,1,204.0,1.0442160525735293,0.006777371071537024,1.04231143,1.04231143,1.04231143,1.04231143,1.068214297,0.04421605257352934,0,204.0,0.14874255476470588,0.0011889500317890343,0.148408428,0.148408428,0.148408428,0.148408428,0.152952552,inf,4.0,204.0,3.732218461647059,0.023202302344962452,3.725697994,3.725697994,3.725697994,3.725697994,3.814376354,0.06694538458823529
4,-1,205.0,-0.8646597344292682,0.004907173305496907,-0.888951421,-0.86367327,-0.86367327,-0.86367327,-0.86367327,0.13534026557073175,0,205.0,0.15811521751219518,0.0006539859393232449,0.15798375,0.15798375,0.15798375,0.15798375,0.161352605,inf,4.0,205.0,3.7631929509999984,0.020419909720166343,3.759088039,3.759088039,3.759088039,3.759088039,3.864276409,0.0592017622500004
5,0,235.0,0.09966647883404256,0.006020904362665142,0.094064504,0.095093176,0.095093176,0.107378826,0.10904371,inf,0,235.0,0.16612711268085106,0.011407393179859233,0.157350197,0.157350197,0.157350197,0.180946544,0.181290388,inf,4.5,235.0,4.049924361834043,0.26640188100308443,3.84505868,3.84505868,3.84505868,4.391592503,4.459683418,0.10001680848132387
6,0,182.0,0.09473425992307694,0.008176243175588986,0.090685405,0.090685405,0.090685405,0.090685405,0.111154616,inf,0,182.0,0.17625328165934065,0.014764426563509311,0.168941975,0.168941975,0.168941975,0.168941975,0.205904692,inf,5.0,182.0,4.299489246714287,0.34747805195046194,4.127418995,4.127418995,4.127418995,4.127418995,4.997329712,0.14010215065714265
7,1,190.0,0.7475343956210528,0.08055891217003594,0.699107885,0.699107885,0.699107885,0.881844938,0.881844938,0.25246560437894716,0,190.0,0.13756934776842103,0.014484533097947918,0.128859013,0.128859013,0.128859013,0.161668822,0.162557185,inf,5.0,190.0,3.392433427905262,0.36776962016983505,3.171324492,3.171324492,3.171324492,4.005531788,4.005531788,0.3215133144189476
8,-1,210.0,-0.9040724040000002,2.2257517821415113e-16,-0.904072404,-0.904072404,-0.904072404,-0.904072404,-0.904072404,0.09592759599999978,0,210.0,0.20590469199999997,2.782189727676889e-17,0.205904692,0.205904692,0.205904692,0.205904692,0.205904692,inf,5.0,210.0,4.997329712000001,8.903007128566045e-16,4.997329712,4.997329712,4.997329712,4.997329712,4.997329712,0.0005340575999998265
9,0,195.0,0.11474888800000003,4.174052798533625e-17,0.114748888,0.114748888,0.114748888,0.114748888,0.114748888,inf,0,195.0,0.22658617799999997,2.7827018656890835e-17,0.226586178,0.226586178,0.226586178,0.226586178,0.226586178,inf,5.5,195.0,5.573944569,0.0,5.573944569,5.573944569,5.573944569,5.573944569,5.573944569,0.013444467090909094
10,0,192.0,0.10516576584375,0.016199174962586774,0.064502336,0.087929592,0.117644265,0.117644265,0.117644265,inf,0,192.0,0.21878339187500004,0.03455855846386834,0.132871866,0.179752842,0.245468348,0.245468348,0.245468348,inf,6.0,192.0,5.393763228479166,0.8350928005367817,3.312649012,4.451466084,6.038440228,6.038440228,6.038440228,0.10103946192013898
11,1,207.0,0.7877673609323672,0.022313895267824936,0.786216438,0.786216438,0.786216438,0.786216438,1.107257485,0.2122326390676328,0,207.0,0.16717637129468596,0.0048798107730790114,0.166837201,0.166837201,0.166837201,0.166837201,0.237045452,inf,6.0,207.0,4.199535134869564,0.11956813499651552,4.191224575,4.191224575,4.191224575,4.191224575,5.911510468,0.30007747752173924
12,-1,105.0,-0.9015572084857143,0.04406161689334034,-0.909077644,-0.909077644,-0.909077644,-0.909077644,-0.645862401,0.0984427915142857,0,105.0,0.24346285905714282,0.011749995770343948,0.175276235,0.245468348,0.245468348,0.245468348,0.245468348,inf,6.0,105.0,5.9882575448571425,0.2940162381713437,4.282046318,6.038440228,6.038440228,6.038440228,6.038440228,0.001957075857142924
13,0,30.0,0.08484495400000001,1.4115032135209254e-17,0.084844954,0.084844954,0.084844954,0.084844954,0.084844954,inf,0,30.0,0.18372304700000003,2.823006427041851e-17,0.183723047,0.183723047,0.183723047,0.183723047,0.183723047,inf,6.5,30.0,4.549729347,0.0,4.549729347,4.549729347,4.549729347,4.549729347,4.549729347,0.30004163892307684
14,0,217.0,0.0815896876313364,0.006845176597982208,0.080540873,0.080540873,0.080540873,0.080540873,0.126059428,inf,0,217.0,0.18773958076958522,0.01535032783191852,0.185387611,0.185387611,0.185387611,0.185387611,0.287463099,inf,7.0,217.0,4.648039786894009,0.3730400091705434,4.590882778,4.590882778,4.590882778,4.590882778,7.071496964,0.3359943161579987
15,1,30.0,1.09069252,0.0,1.09069252,1.09069252,1.09069252,1.09069252,1.09069252,0.09069251999999994,0,30.0,0.276725948,0.0,0.276725948,0.276725948,0.276725948,0.276725948,0.276725948,inf,7.0,30.0,6.9010744090000005,9.033620566533923e-16,6.901074409,6.901074409,6.901074409,6.901074409,6.901074409,0.014132227285714219
16,2,239.0,2.0975317959999993,8.900423848556806e-16,2.097531796,2.097531796,2.097531796,2.097531796,2.097531796,0.04876589799999964,0,239.0,0.27305603000000006,5.562764905348004e-17,0.27305603,0.27305603,0.27305603,0.27305603,0.27305603,inf,7.0,239.0,6.904599667,0.0,6.904599667,6.904599667,6.904599667,6.904599667,6.904599667,0.013628618999999962
17,-1,217.0,-1.0600040005299538,0.14685978880021797,-1.123159885,-1.123159885,-1.123159885,-1.123159885,-0.72007674,0.060004000529953805,0,217.0,0.2715420023548387,0.037022185824746145,0.185849041,0.287463099,0.287463099,0.287463099,0.287463099,inf,7.0,217.0,6.675129728230415,0.921694138573197,4.541741371,7.071496964,7.071496964,7.071496964,7.071496964,0.046410038824226466
18,-2,8.0,-1.6930604580000002,0.30232335950138245,-1.856333733,-1.856333733,-1.856333733,-1.6930604580000002,-1.203240633,0.15346977099999992,0,8.0,0.26344480350000005,0.046358298222579544,0.188335776,0.2634448035,0.288481146,0.288481146,0.288481146,inf,7.0,8.0,6.3024189472500005,1.1230072542152452,4.482939243,6.30241894725,6.908912182,6.908912182,6.908912182,0.09965443610714278
19,0,28.0,0.135971025,0.0,0.135971025,0.135971025,0.135971025,0.135971025,0.135971025,inf,0,28.0,0.305854976,0.0,0.305854976,0.305854976,0.305854976,0.305854976,0.305854976,inf,7.5,28.0,7.627503394999999,9.044766308671292e-16,7.627503395,7.627503395,7.627503395,7.627503395,7.627503395,0.017000452666666513
