__time,/tf/camera_color_optical_frame/tag36h11:1/header/stamp,/tf/camera_color_optical_frame/tag36h11:1/rotation/w,/tf/camera_color_optical_frame/tag36h11:1/rotation/x,/tf/camera_color_optical_frame/tag36h11:1/rotation/y,/tf/camera_color_optical_frame/tag36h11:1/rotation/z,/tf/camera_color_optical_frame/tag36h11:1/translation/x,/tf/camera_color_optical_frame/tag36h11:1/translation/y,/tf/camera_color_optical_frame/tag36h11:1/translation/z
1687811081.393698,1687811081.333135366,0.996715538,-0.025317701,-0.066328145,0.038958021,2.872213778,2.148172796,5.120077906
1687811081.424530,1687811081.366582870,0.996171181,0.063967851,-0.058520085,0.011246874,2.756996897,2.062116775,4.914581338
1687811081.451366,1687811081.400032043,0.996536658,0.074878983,-0.036060062,0.002738448,2.782329138,2.080965100,4.958956438
1687811081.483820,1687811081.433482647,0.995859454,0.085430376,0.027969513,-0.013539041,2.878211346,2.152906092,5.130418641
1687811081.520484,1687811081.466934919,0.995895430,0.060210116,-0.066349060,0.012838862,2.738707847,2.048093191,4.881125600
1687811081.552494,1687811081.500388384,0.986504386,0.083380237,-0.139210096,0.021849055,2.474194565,1.850387725,4.409472844
1687811081.586021,1687811081.533843756,0.992284659,0.098889785,-0.074646272,0.004460903,2.631612386,1.968341848,4.690319471
1687811081.618497,1687811081.567300558,0.993190798,0.063463947,-0.096026787,0.017978399,2.657119411,1.987452722,4.736454073
1687811081.651926,1687811081.600758553,0.993312807,0.082060833,-0.080705516,0.009072264,2.654636417,1.985321165,4.731278856
1687811081.687005,1687811081.634218454,0.985627300,0.152952705,-0.070184738,-0.014778270,2.486620438,1.859711718,4.431960723
1687811081.765554,1687811081.701142311,0.995644388,0.047103414,-0.078290788,0.018549219,2.734624252,2.045017129,4.874556882
1687811081.786338,1687811081.734606743,0.989609171,0.103087640,-0.099954857,0.007460182,2.548238117,1.905846293,4.541604914
1687811081.818139,1687811081.768072605,0.997290060,0.073396237,-0.004415158,-0.002456670,2.846380557,2.129040595,5.073700152
1687811081.853118,1687811081.801539898,0.993926119,0.058204280,-0.091649004,0.017988661,2.684491691,2.008011340,4.785305755
1687811081.886133,1687811081.835008860,0.991300197,0.060128499,-0.114599771,0.023986972,2.609063862,1.951131560,4.649887307
1687811081.918553,1687811081.868479013,0.994315252,0.032959941,-0.097552874,0.027097208,2.716116992,2.031536931,4.841430725
1687811081.950899,1687811081.901950836,0.988526397,0.112649101,-0.100492242,0.005201037,2.519878222,1.884532370,4.490985547
