,X,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,206.0,-0.39495274098543687,0.00029848872903511794,-0.395697098,-0.39516830925,-0.39494806699999996,-0.3947594485,-0.39400284,-inf
1,0,231.0,-0.580901757974026,0.0009582543543528065,-0.583103477,-0.5815386275000001,-0.58100457,-0.5803112644999999,-0.578255879,-inf
2,0,217.0,-0.6130959872488478,0.0015296161089790158,-0.624732107,-0.613152588,-0.612762232,-0.612366077,-0.610702285,-inf
3,0,212.0,-0.5718685608113208,0.0011048563116893256,-0.583054144,-0.57233705675,-0.5717924725000001,-0.57123464,-0.570157614,-inf
4,0,78.0,-0.6467438759487181,0.006513165111419218,-0.677893822,-0.64735133825,-0.6464059165,-0.64318950025,-0.640837096,-inf
5,0,170.0,-0.09115823047647059,0.0016391285721773278,-0.094744934,-0.0920893425,-0.09037587650000001,-0.090082719,-0.08933086,-inf
6,0,127.0,-1.0900992295196852,0.007004384216104628,-1.142295657,-1.0906256635,-1.089085563,-1.087698435,-1.083556178,-inf
7,0,200.0,0.5471441689450001,0.002436327975352217,0.543076055,0.544850238,0.547397225,0.54950506125,0.551273749,inf
8,0,139.0,-0.9586600745755397,0.0075543860145913366,-0.994996324,-0.958328195,-0.957279499,-0.9560320520000001,-0.948334875,-inf
9,0,55.0,0.39720777354545445,0.005803537404198864,0.391027156,0.393218473,0.395959418,0.3980394135,0.413996666,inf
10,0,185.0,-0.9134768551243243,0.012924979818278375,-0.94638291,-0.912101934,-0.907281273,-0.905805923,-0.895019476,-inf
11,0,83.0,-1.3066361420481927,0.020234404431372335,-1.335053789,-1.3233346455000001,-1.312614314,-1.290857734,-1.247557549,-inf
12,0,138.0,-1.1235737553985508,0.009534203369444846,-1.166443096,-1.1251589762499998,-1.122322198,-1.1186081479999999,-1.11022693,-inf
