,Y,count,mean,std,min,25%,50%,75%,max,truePercRelErr
0,0,193.0,1.2292967502435233,0.0004501074910320885,1.228303248,1.228953192,1.229291857,1.229625114,1.230572821,inf
1,0,211.0,1.4357604055829383,0.00046698557622509997,1.434475103,1.4355038205000001,1.43571427,1.435941691,1.43856732,inf
2,0,220.0,1.6458600574636364,0.0013845286342867096,1.641676805,1.6449038825,1.645969395,1.6467508025000002,1.650109333,inf
3,0,200.0,1.5882569394800001,0.0018074845321367594,1.582409722,1.588014187,1.5887030119999999,1.5892918495,1.591624869,inf
4,0,234.0,1.63788642875641,0.0007560834117842166,1.63545096,1.63741898625,1.637839607,1.6382895092499998,1.640248216,inf
5,0,229.0,1.8490718618689959,0.0009185766923717927,1.846969788,1.848489417,1.849094025,1.849709295,1.851383396,inf
6,0,214.0,2.045480742747664,0.001191927490628951,2.042318148,2.04465564625,2.0454911325,2.04634004425,2.048919511,inf
7,0,195.0,2.076966245779487,0.0020309702153545046,2.071791019,2.075448749,2.07709447,2.0783859194999996,2.081888099,inf
8,0,212.0,2.0216615916037735,0.00381058123675912,2.013725358,2.01781120925,2.022924255,2.0248525387500003,2.028370979,inf
9,0,203.0,2.2591265721083746,0.0010311415955646624,2.256470325,2.2583716495,2.259070988,2.259921617,2.261487495,inf
10,0,218.0,2.5027556231009176,0.0028539897378348543,2.494253953,2.5009749159999997,2.5028492645,2.50467251775,2.509426812,inf
11,0,187.0,2.4462326063903745,0.004510275469916881,2.433582446,2.441974953,2.447920659,2.449734167,2.455586236,inf
12,0,191.0,2.4676500925497384,0.001978444486447115,2.463377587,2.466358853,2.467628762,2.4687561904999997,2.472482955,inf
13,0,201.0,2.6640644356019902,0.002678649826428511,2.657147129,2.662342253,2.664119175,2.665853629,2.670706732,inf
14,0,186.0,2.8770217879247313,0.019168915765037594,2.858404549,2.869358666,2.8747753200000004,2.88074372425,3.056171683,inf
15,0,203.0,2.785555083014778,0.006865890389299327,2.769274919,2.782373258,2.785153624,2.7873901255,2.811642805,inf
16,0,210.0,2.838183846614286,0.0023552323020587995,2.830722465,2.83663108925,2.8380637010000003,2.839725038,2.84677713,inf
17,0,206.0,2.911432963970874,0.00549460202929317,2.897587592,2.90813359025,2.9112945755000004,2.9151776555,2.927389834,inf
18,0,202.0,2.875804492123762,0.002780603283005105,2.870779193,2.8742052934999998,2.875699397,2.87691322575,2.893529373,inf
19,0,207.0,3.0955761840338165,0.004384936705361693,3.085094263,3.09302778,3.096014614,3.0981108434999998,3.112317178,inf
20,0,191.0,3.1915986516753923,0.005938587065081578,3.178751105,3.1878170445,3.190972187,3.19411756,3.209614007,inf
21,0,194.0,3.288879847902062,0.0057626709489840885,3.272190783,3.28552820625,3.288298329,3.2921223545,3.310205234,inf
22,0,203.0,3.327098975807882,0.006080467021608013,3.311475172,3.3224456125,3.327517121,3.3306909725000002,3.340739703,inf
23,0,213.0,3.2664785265352108,0.008872750597841692,3.244970497,3.262059356,3.265136913,3.268374183,3.299272875,inf
24,0,198.0,3.299488146247475,0.00684822708448762,3.276993955,3.29620947325,3.300555087,3.3043709105,3.311917105,inf
25,0,204.0,3.4636765984362747,0.004304527773235265,3.451227662,3.4608831185,3.4636102065,3.46600016025,3.477205729,inf
26,0,201.0,3.7191653679154224,0.004445610423285706,3.709819205,3.715431059,3.719013088,3.722602624,3.729327754,inf
